ques_1_1,ques_1_2,ques_1_3,ques_1_4,ques_1_5,ques_1_6,ques_1_7,ques_1_8,ques_1_9,ques_1_10,ques_1_11,ques_1_12,ques_1_13,ques_1_14,ques_1_15,ques_1_16,ques_1_17,ques_1_18,ques_1_19,ques_1_20,ques_1_21,ques_1_22,ques_1_23,ques_1_24,ques_1_25,ques_1_26,ques_1_27,ques_1_28,ques_1_29,ques_1_30,ques_1_31,ques_1_32,id,interview,school,class,studentid,classind,classsize,idt,st_V8,sch_score_68_3,sch_score_68_8,sch_score_68_13,sch_gpa_68,sch_score_70_3,sch_score_70_8,sch_score_70_13,sch_gpa_10,age,iq,edu_father,edu_mother,empmot,int_index,int_5q,intdum1,intdum2,intdum3,intdum4,intdum5,intdum6,iq_d1,iq_d2,iq_d3,iq_d4,iq_d5,iq_d6,edu_fatherd1,edu_fatherd2,edu_fatherd3,edu_fatherd4,edu_fatherdm,edu_motherd1,edu_motherd2,edu_motherd3,edu_motherd4,edu_motherdm,prestige,fem,_merge
12,13,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134123,1,34,1,23,57,29,34123,neusprachlich,4,3,3,3.3636363,4,4,4,3.5,15,53,9,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,46,0,3
2,7,11,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,134124,1,34,1,24,57,29,34124,neusprachlich,,,,,,,,,15,40,9,11,1,12,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,46,0,3
7,9,11,15,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,134125,1,34,1,25,57,29,34125,neusprachlich,,,,,,,,,16,53,10,4,2,14,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,46,0,3
22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134126,1,34,1,26,57,29,34126,altsprachlich,,,,,,,,,16,56,2,3,1,16,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,44,0,3
10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134127,1,34,1,27,57,29,34127,altsprachlich,,,,,,,,,15,49,11,2,2,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,64,0,3
1,2,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134128,1,34,1,28,57,29,34128,neusprachlich,,,,,,,,,15,44,13,13,1,13,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,74,0,3
6,11,14,17,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,134129,1,34,1,29,57,29,34129,neusprachlich,4,4,2,3.2727273,4,3,3,2.909091,15,42,9,4,2,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,46,0,3
3,4,23,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,134201,1,34,2,1,58,36,34201,neusprachlich,,,,,,,,,16,48,2,2,1,12,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,24,0,3
8,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134202,1,34,2,2,58,36,34202,neusprachlich,4,4,4,3.3636363,4,4,3,3.5,15,46,2,2,3,15,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,42,0,3
1,5,6,7,9,10,11,12,13,14,15,16,17,18,19,22,23,24,25,31,32,33,35,,,,,,,,,,134203,1,34,2,3,58,36,34203,neusprachlich,,,,,,,,,15,27,2,1,3,17,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,39,0,3
1,10,12,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,134204,1,34,2,4,58,36,34204,neusprachlich,,,,,,,,,14,41,2,6,1,14,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,46,0,3
1,4,12,15,22,24,33,35,,,,,,,,,,,,,,,,,,,,,,,,,134205,1,34,2,5,58,36,34205,neusprachlich,,,,,,,,,16,41,2,2,2,11,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,28,0,3
1,4,13,14,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,134206,1,34,2,6,58,36,34206,neusprachlich,,,,,,,,,14,48,2,6,1,12,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,39,0,3
2,4,8,9,11,13,15,20,24,25,30,32,34,36,,,,,,,,,,,,,,,,,,,134207,1,34,2,7,58,36,34207,neusprachlich,,,,,,,,,14,63,3,3,1,17,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43,0,3
2,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134208,1,34,2,8,58,36,34208,neusprachlich,,,,,,,,,15,44,3,2,2,13,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,39,0,3
1,3,4,5,21,26,28,32,33,34,36,,,,,,,,,,,,,,,,,,,,,,134209,1,34,2,9,58,36,34209,neusprachlich,3,3,4,3.2727273,5,4,4,3.5833333,14,36,2,2,1,10,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,42,0,3
1,11,13,17,23,24,25,30,31,35,,,,,,,,,,,,,,,,,,,,,,,134210,1,34,2,10,58,36,34210,neusprachlich,,,,,,,,,15,39,10,2,2,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,59,0,3
3,5,8,12,18,20,23,24,27,36,,,,,,,,,,,,,,,,,,,,,,,134211,1,34,2,11,58,36,34211,neusprachlich,,,,,,,,,15,39,2,1,2,13,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,43,0,3
1,5,24,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134212,1,34,2,12,58,36,34212,neusprachlich,3,3,5,3.3636363,4,3,5,3.9166667,16,46,2,2,3,16,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,42,0,3
1,2,15,16,18,19,21,23,24,31,33,36,,,,,,,,,,,,,,,,,,,,,134213,1,34,2,13,58,36,34213,neusprachlich,,,,,,,,,15,38,10,3,2,12,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,58,0,3
4,16,24,25,26,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,134214,1,34,2,14,58,36,34214,neusprachlich,,,,,,,,,15,56,2,10,2,15,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,43,0,3
2,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134215,1,34,2,15,58,36,34215,neusprachlich,4,4,4,3.4545455,4,3,3,3.0999999,15,37,8,2,2,12,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,62,0,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134216,1,34,2,16,58,36,34216,neusprachlich,,,,,4,4,4,3.6666667,16,47,13,10,3,16,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,60,0,3
1,10,18,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217,1,34,2,17,58,36,34217,neusprachlich,,,,,,,,,16,42,8,8,2,12,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,60,0,3
13,23,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134218,1,34,2,18,58,36,34218,neusprachlich,,,,,,,,,15,47,9,10,2,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,52,0,3
3,4,13,14,15,35,,,,,,,,,,,,,,,,,,,,,,,,,,,134219,1,34,2,19,58,36,34219,neusprachlich,,,,,,,,,17,33,6,4,3,16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,70,0,3
2,8,15,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,134220,1,34,2,20,58,36,34220,neusprachlich,3,4,2,2.909091,3,3,1,2.7,15,61,2,2,2,17,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,42,0,3
26,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134221,1,34,2,21,58,36,34221,neusprachlich,,,,,,,,,15,45,9,3,2,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,53,0,3
3,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134222,1,34,2,22,58,36,34222,neusprachlich,,,,,,,,,14,39,2,1,3,13,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,46,0,3
3,7,13,18,24,25,26,33,36,,,,,,,,,,,,,,,,,,,,,,,,134223,1,34,2,23,58,36,34223,neusprachlich,,,,,,,,,16,42,2,3,2,13,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,42,0,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134224,1,34,2,24,58,36,34224,neusprachlich,,,,,,,,,15,,2,2,2,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,47,0,3
3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134225,1,34,2,25,58,36,34225,neusprachlich,,,,,,,,,15,46,2,2,2,14,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,33,0,3
1,4,10,16,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,134226,1,34,2,26,58,36,34226,neusprachlich,,,,,,,,,15,41,2,2,2,11,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,33,0,3
1,16,21,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134227,1,34,2,27,58,36,34227,neusprachlich,,,,,5,4,4,3.7272727,15,37,13,6,3,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,74,0,3
9,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134228,1,34,2,28,58,36,34228,neusprachlich,,,,,,,,,15,32,2,1,3,18,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42,0,3
1,10,13,21,24,25,26,27,29,31,33,,,,,,,,,,,,,,,,,,,,,,134229,1,34,2,29,58,36,34229,neusprachlich,,,,,,,,,15,53,11,11,1,18,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,57,0,3
10,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134230,1,34,2,30,58,36,34230,neusprachlich,,,,,,,,,14,43,1,1,3,14,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,43,0,3
1,5,10,13,15,16,19,21,26,29,31,33,,,,,,,,,,,,,,,,,,,,,134231,1,34,2,31,58,36,34231,neusprachlich,,,,,,,,,14,45,2,4,3,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,43,0,3
2,7,9,16,19,20,22,24,28,34,36,,,,,,,,,,,,,,,,,,,,,,134232,1,34,2,32,58,36,34232,neusprachlich,4,3,3,3.090909,5,3,4,3.25,15,47,2,1,3,10,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,39,0,3
3,16,26,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134233,1,34,2,33,58,36,34233,neusprachlich,,,,,,,,,17,55,13,10,1,13,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,57,0,3
7,19,31,33,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,134234,1,34,2,34,58,36,34234,neusprachlich,,,,,,,,,16,51,,,2,16,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,46,0,3
3,12,23,24,25,26,33,,,,,,,,,,,,,,,,,,,,,,,,,,134235,1,34,2,35,58,36,34235,neusprachlich,,,,,,,,,16,39,5,3,2,14,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,58,0,3
7,13,19,24,32,34,,,,,,,,,,,,,,,,,,,,,,,,,,,134236,1,34,2,36,58,36,34236,neusprachlich,,,,,,,,,15,48,2,2,1,18,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,39,0,3
6,9,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,135101,1,35,1,1,59,22,35101,neusprachlich,4,5,3,3.6363637,4,4,4,3.6363637,17,19,7,5,3,15,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43,0,3
5,6,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135102,1,35,1,2,59,22,35102,neusprachlich,4,4,5,3.4545455,3,3,3,2.8181818,16,42,13,1,1,12,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,43,0,3
10,14,15,16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,135103,1,35,1,3,59,22,35103,neusprachlich,4,4,4,3.8181818,4,4,4,3.8,15,46,2,2,2,13,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,38,0,3
8,13,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135104,1,35,1,4,59,22,35104,neusprachlich,4,3,4,3.3636363,2,3,4,2.8181818,16,38,10,4,2,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,74,1,3
6,8,18,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,135105,1,35,1,5,59,22,35105,neusprachlich,4,5,5,3.8181818,5,4,4,3.090909,15,35,5,2,1,13,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,58,1,3
5,8,14,19,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,135106,1,35,1,6,59,22,35106,neusprachlich,4,3,4,3.1818182,4,3,4,3.2,17,31,5,2,1,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,58,0,3
1,2,3,4,5,6,9,13,15,16,17,18,19,20,21,22,,,,,,,,,,,,,,,,,135107,1,35,1,7,59,22,35107,neusprachlich,2,4,2,2.5454545,3,5,1,2.6363637,15,52,3,1,3,17,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,43,1,3
5,6,13,18,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,135108,1,35,1,8,59,22,35108,neusprachlich,4,5,4,4,3,4,4,3.090909,17,53,10,8,2,17,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43,0,3
6,8,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135109,1,35,1,9,59,22,35109,neusprachlich,5,5,4,4.3636365,4,4,2,3.6363637,17,34,2,1,3,8,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,46,0,3
6,14,16,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,135110,1,35,1,10,59,22,35110,neusprachlich,5,4,4,3.7272727,4,4,5,3.7272727,15,48,13,10,3,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,74,0,3
4,5,12,13,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,135111,1,35,1,11,59,22,35111,neusprachlich,3,3,5,3.2727273,3,4,5,3.909091,17,37,2,2,3,11,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32,1,3
2,4,8,11,13,18,19,20,,,,,,,,,,,,,,,,,,,,,,,,,135112,1,35,1,12,59,22,35112,neusprachlich,3,4,4,3,3,5,4,3.5454545,15,39,1,3,2,14,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,60,1,3
4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135113,1,35,1,13,59,22,35113,neusprachlich,3,4,3,2.909091,3,5,3,2.909091,17,30,3,12,2,16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,74,1,3
1,3,4,5,6,8,10,11,12,13,15,16,18,19,20,21,22,,,,,,,,,,,,,,,,135114,1,35,1,14,59,22,35114,neusprachlich,3,4,4,3.6363637,2,4,4,3.3636363,15,38,6,1,2,13,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,43,0,3
3,8,14,16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,135115,1,35,1,15,59,22,35115,neusprachlich,4,3,5,3.5454545,4,4,4,3.909091,15,45,10,3,2,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,62,0,3
10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135116,1,35,1,16,59,22,35116,neusprachlich,3,5,4,3.3636363,4,4,3,3.4545455,16,32,2,1,3,15,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,43,0,3
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135117,1,35,1,17,59,22,35117,neusprachlich,4,4,3,3.909091,3,4,3,3.8181818,15,45,9,3,2,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,39,0,3
5,8,12,13,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,135118,1,35,1,18,59,22,35118,neusprachlich,3,5,4,3.8181818,4,5,3,3.3636363,17,36,9,3,2,15,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44,1,3
4,6,8,10,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,135119,1,35,1,19,59,22,35119,neusprachlich,3,4,5,3.2727273,3,2,5,3.090909,16,29,9,13,2,15,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,47,0,3
4,6,14,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,135120,1,35,1,20,59,22,35120,neusprachlich,4,5,3,3.4615386,2,3,2,2.7272727,17,48,2,2,2,10,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,43,1,3
4,5,6,8,19,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,,135121,1,35,1,21,59,22,35121,neusprachlich,5,4,5,4,3,3,3,3.090909,18,34,3,11,1,12,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,60,0,3
1,6,8,13,14,21,,,,,,,,,,,,,,,,,,,,,,,,,,,135122,1,35,1,22,59,22,35122,neusprachlich,4,2,5,3.8181818,3,2,5,3.7272727,17,52,6,8,2,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,43,0,3
8,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136101,1,36,1,1,60,32,36101,aufbauzweig,3,3,2,2.6363637,3,3,3,2.5454545,15,33,2,1,1,16,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,46,0,3
28,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136102,1,36,1,2,60,32,36102,aufbauzweig,3,2,2,2.4545455,3,2,3,2.4545455,16,45,2,1,3,18,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,39,0,3
2,5,13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136103,1,36,1,3,60,32,36103,aufbauzweig,4,5,3,3.090909,4,4,3,3.0999999,16,38,1,2,2,15,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,38,0,3
5,12,20,21,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,136104,1,36,1,4,60,32,36104,aufbauzweig,3,4,3,2.6363637,3,4,3,2.7272727,16,48,2,1,2,15,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,32,0,3
2,20,23,24,28,30,,,,,,,,,,,,,,,,,,,,,,,,,,,136105,1,36,1,5,60,32,36105,aufbauzweig,2,3,2,1.9090909,2,3,2,2,17,48,2,1,2,13,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,42,0,3
12,16,17,21,26,28,29,30,31,,,,,,,,,,,,,,,,,,,,,,,,136106,1,36,1,6,60,32,36106,aufbauzweig,3,4,3,3.6363637,3,4,4,3.7272727,15,47,1,1,1,17,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,33,0,3
2,6,9,17,22,28,31,32,,,,,,,,,,,,,,,,,,,,,,,,,136107,1,36,1,7,60,32,36107,aufbauzweig,5,5,5,4,4,4,3,3.2727273,16,31,8,1,1,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,0,3
1,5,6,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,136108,1,36,1,8,60,32,36108,aufbauzweig,3,4,3,3.4545455,4,4,4,3.7272727,17,31,2,1,3,15,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,44,0,3
17,19,22,25,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,136109,1,36,1,9,60,32,36109,aufbauzweig,4,2,3,3,4,2,3,2.6363637,16,36,1,1,3,14,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,38,0,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136110,1,36,1,10,60,32,36110,aufbauzweig,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,0,3
5,13,22,26,27,29,,,,,,,,,,,,,,,,,,,,,,,,,,,136111,1,36,1,11,60,32,36111,aufbauzweig,3,3,3,2.8181818,3,3,3,3,15,27,1,2,1,15,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,0,3
16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136112,1,36,1,12,60,32,36112,aufbauzweig,4,4,2,3.090909,4,5,2,3.090909,15,57,2,2,3,15,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,34,0,3
3,4,11,15,17,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,136113,1,36,1,13,60,32,36113,aufbauzweig,4,3,3,3,3,4,3,3.2,16,27,2,2,3,13,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,38,0,3
3,6,21,23,28,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,136114,1,36,1,14,60,32,36114,aufbauzweig,4,3,3,3.4545455,4,3,3,3.2,16,24,1,1,2,10,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28,0,3
13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136115,1,36,1,15,60,32,36115,aufbauzweig,4,4,4,3.5,4,5,4,3.7,16,31,4,1,2,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28,0,3
6,12,20,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,136116,1,36,1,16,60,32,36116,aufbauzweig,4,4,3,3,3,4,4,3.1818182,16,36,6,1,2,17,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,42,0,3
5,6,21,23,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,136117,1,36,1,17,60,32,36117,aufbauzweig,3,2,2,2.1818182,2,3,2,2.1818182,15,54,2,3,2,13,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,32,0,3
6,8,17,21,25,27,31,,,,,,,,,,,,,,,,,,,,,,,,,,136118,1,36,1,18,60,32,36118,aufbauzweig,3,4,4,3.6363637,4,5,4,3.8,15,42,2,1,2,14,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,42,0,3
5,9,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136119,1,36,1,19,60,32,36119,aufbauzweig,4,4,2,3,4,3,2,2.6363637,15,52,2,1,2,15,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,42,0,3
12,13,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136120,1,36,1,20,60,32,36120,aufbauzweig,4,3,3,3,4,2,3,3,15,34,2,2,3,16,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,46,0,3
4,6,8,9,12,13,16,17,18,20,24,25,28,29,30,31,,,,,,,,,,,,,,,,,136121,1,36,1,21,60,32,36121,aufbauzweig,4,4,4,3.7272727,4,3,4,3.6363637,16,37,2,1,2,15,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42,0,3
5,7,12,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,1,36,1,22,60,32,36122,aufbauzweig,3,3,3,2.4545455,3,2,3,2.3636363,16,21,2,1,1,15,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42,0,3
5,6,17,21,26,28,30,,,,,,,,,,,,,,,,,,,,,,,,,,136123,1,36,1,23,60,32,36123,aufbauzweig,3,2,2,2.3636363,3,3,2,2.3,16,39,2,1,3,11,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,46,0,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136124,1,36,1,24,60,32,36124,aufbauzweig,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,0,3
1,2,8,18,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,136125,1,36,1,25,60,32,36125,aufbauzweig,4,4,3,3.7272727,4,3,3,3.3636363,14,26,2,1,3,14,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32,0,3
6,16,28,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,136126,1,36,1,26,60,32,36126,aufbauzweig,3,1,2,1.9090909,3,2,2,2,15,42,2,1,3,15,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,46,0,3
1,4,5,8,9,11,17,18,19,22,23,25,32,,,,,,,,,,,,,,,,,,,,136127,1,36,1,27,60,32,36127,aufbauzweig,2,3,5,3.6363637,4,3,5,3.8181818,16,27,6,6,2,12,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,62,0,3
2,5,23,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,136128,1,36,1,28,60,32,36128,aufbauzweig,3,2,2,2.3636363,3,3,3,2.909091,16,25,2,1,1,8,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,45,0,3
